Country/Region,Date,Cases
Congo (Brazzaville),2021-08-06,13216
Congo (Kinshasa),2021-08-06,51254
Costa Rica,2021-08-06,416677
Cote d'Ivoire,2021-08-06,51028
Croatia,2021-08-06,364599
Cuba,2021-08-06,439899
Cyprus,2021-08-06,106191
Czechia,2021-08-06,1674577
Denmark,2021-08-06,987
Denmark,2021-08-06,160
Denmark,2021-08-06,322019
Diamond Princess,2021-08-06,712
Djibouti,2021-08-06,11659
Dominica,2021-08-06,218
Dominican Republic,2021-08-06,343829
Ecuador,2021-08-06,491185
Egypt,2021-08-06,284580
El Salvador,2021-08-06,88371
Equatorial Guinea,2021-08-06,8940
Eritrea,2021-08-06,6576
Estonia,2021-08-06,134720
Eswatini,2021-08-06,30377
Ethiopia,2021-08-06,283082
Fiji,2021-08-06,35640
Finland,2021-08-06,111736
France,2021-08-06,30756
France,2021-08-06,22459
France,2021-08-06,21125
France,2021-08-06,24418
France,2021-08-06,19518
France,2021-08-06,134
France,2021-08-06,40245
France,2021-08-06,1335
France,2021-08-06,28
France,2021-08-06,2707
France,2021-08-06,454
France,2021-08-06,6161967
Gabon,2021-08-06,25462
Gambia,2021-08-06,8505
Georgia,2021-08-06,440353
Germany,2021-08-06,3784433
Ghana,2021-08-06,106434
Greece,2021-08-06,509596
Grenada,2021-08-06,164
Guatemala,2021-08-06,385512
Guinea,2021-08-06,26477
Guinea-Bissau,2021-08-06,4702
Guyana,2021-08-06,22843
Haiti,2021-08-06,20507
Holy See,2021-08-06,27
Honduras,2021-08-06,305936
Hungary,2021-08-06,809855
Iceland,2021-08-06,8613
India,2021-08-06,31895385
Indonesia,2021-08-06,3607863
Iran,2021-08-06,4092671
Iraq,2021-08-06,1696390
Ireland,2021-08-06,308800
Israel,2021-08-06,893105
Italy,2021-08-06,4383787
Jamaica,2021-08-06,54165
Japan,2021-08-06,1002867
Jordan,2021-08-06,775782
Kazakhstan,2021-08-06,688976
Kenya,2021-08-06,209823
Kiribati,2021-08-06,2
"Korea, North",2021-08-06,0
"Korea, South",2021-08-06,209228
Kosovo,2021-08-06,109310
Kuwait,2021-08-06,402293
Kyrgyzstan,2021-08-06,167734
Laos,2021-08-06,7778
Latvia,2021-08-06,139284
Lebanon,2021-08-06,568505
Lesotho,2021-08-06,13603
Liberia,2021-08-06,5461
Libya,2021-08-06,264827
Liechtenstein,2021-08-06,3203
Lithuania,2021-08-06,285632
Luxembourg,2021-08-06,74262
MS Zaandam,2021-08-06,9
Madagascar,2021-08-06,42685
Malawi,2021-08-06,55218
Malaysia,2021-08-06,1224595
Maldives,2021-08-06,78130
Mali,2021-08-06,14633
Malta,2021-08-06,34716
Marshall Islands,2021-08-06,4
Mauritania,2021-08-06,27596
Mauritius,2021-08-06,4592
Mexico,2021-08-06,2944226
Micronesia,2021-08-06,1
Moldova,2021-08-06,260424
Monaco,2021-08-06,2973
Mongolia,2021-08-06,172069
Montenegro,2021-08-06,103158
Morocco,2021-08-06,676683
Mozambique,2021-08-06,130526
Namibia,2021-08-06,120495
Nauru,2021-08-06,0
Nepal,2021-08-06,710509
Netherlands,2021-08-06,12262
Netherlands,2021-08-06,1715
Netherlands,2021-08-06,13988
Netherlands,2021-08-06,2924
Netherlands,2021-08-06,1883513
New Zealand,2021-08-06,1
New Zealand,2021-08-06,0
New Zealand,2021-08-06,2880
Nicaragua,2021-08-06,7890
Niger,2021-08-06,5676
Nigeria,2021-08-06,177142
North Macedonia,2021-08-06,157251
Norway,2021-08-06,140204
Oman,2021-08-06,298020
Pakistan,2021-08-06,1063125
Palau,2021-08-06,0
Panama,2021-08-06,439599
Papua New Guinea,2021-08-06,17774
Paraguay,2021-08-06,454542
Peru,2021-08-06,2122557
Philippines,2021-08-06,1638345
Poland,2021-08-06,2883796
Portugal,2021-08-06,982364
Qatar,2021-08-06,227273
Romania,2021-08-06,1084456
Russia,2021-08-06,6318643
Rwanda,2021-08-06,74993
Saint Kitts and Nevis,2021-08-06,603
Saint Lucia,2021-08-06,5713
Saint Vincent and the Grenadines,2021-08-06,2298
Samoa,2021-08-06,3
San Marino,2021-08-06,5183
Sao Tome and Principe,2021-08-06,2468
Saudi Arabia,2021-08-06,531935
Senegal,2021-08-06,66250
Serbia,2021-08-06,724661
Seychelles,2021-08-06,18617
Sierra Leone,2021-08-06,6310
Singapore,2021-08-06,65605
Slovakia,2021-08-06,776867
Slovenia,2021-08-06,259909
Solomon Islands,2021-08-06,20
Somalia,2021-08-06,15735
South Africa,2021-08-06,2511178
South Sudan,2021-08-06,11100
Spain,2021-08-06,4588132
Sri Lanka,2021-08-06,324223
Sudan,2021-08-06,37138
Summer Olympics 2020,2021-08-06,387
Suriname,2021-08-06,25853
Sweden,2021-08-06,1104538
Switzerland,2021-08-06,723968
Syria,2021-08-06,26071
Taiwan*,2021-08-06,15765
Tajikistan,2021-08-06,15913
Tanzania,2021-08-06,1017
Thailand,2021-08-06,714684
Timor-Leste,2021-08-06,11386
Togo,2021-08-06,16559
Tonga,2021-08-06,0
Trinidad and Tobago,2021-08-06,39577
Tunisia,2021-08-06,605205
Turkey,2021-08-06,5870741
Tuvalu,2021-08-06,0
US,2021-08-06,35822339
Uganda,2021-08-06,95226
Ukraine,2021-08-06,2341399
United Arab Emirates,2021-08-06,690009
United Kingdom,2021-08-06,113
United Kingdom,2021-08-06,2614
United Kingdom,2021-08-06,2500
United Kingdom,2021-08-06,646
United Kingdom,2021-08-06,0
United Kingdom,2021-08-06,66
United Kingdom,2021-08-06,5101
United Kingdom,2021-08-06,987
United Kingdom,2021-08-06,5337
United Kingdom,2021-08-06,8572
United Kingdom,2021-08-06,21
United Kingdom,2021-08-06,0
United Kingdom,2021-08-06,4
United Kingdom,2021-08-06,2509
United Kingdom,2021-08-06,6014023
Uruguay,2021-08-06,382295
Uzbekistan,2021-08-06,134826
Vanuatu,2021-08-06,4
Venezuela,2021-08-06,310960
Vietnam,2021-08-06,193381
West Bank and Gaza,2021-08-06,317703
Winter Olympics 2022,2021-08-06,0
Yemen,2021-08-06,7131
Zambia,2021-08-06,199135
Zimbabwe,2021-08-06,115445
Afghanistan,2021-08-07,150240
Albania,2021-08-07,133730
Algeria,2021-08-07,180356
Andorra,2021-08-07,14836
Angola,2021-08-07,43592
Antarctica,2021-08-07,0
Antigua and Barbuda,2021-08-07,1328
Argentina,2021-08-07,5012754
Armenia,2021-08-07,231923
Australia,2021-08-07,124
Australia,2021-08-07,10917
Australia,2021-08-07,199
Australia,2021-08-07,1918
Australia,2021-08-07,866
Australia,2021-08-07,235
Australia,2021-08-07,21010
Australia,2021-08-07,1059
Austria,2021-08-07,657648
Azerbaijan,2021-08-07,350605
Bahamas,2021-08-07,15419
Bahrain,2021-08-07,269949
Bangladesh,2021-08-07,1343396
Barbados,2021-08-07,4455
Belarus,2021-08-07,452953
Belgium,2021-08-07,1136726
Belize,2021-08-07,14438
Benin,2021-08-07,8608
Bhutan,2021-08-07,2544
Bolivia,2021-08-07,477262
Bosnia and Herzegovina,2021-08-07,206106
Botswana,2021-08-07,122574
Brazil,2021-08-07,20156095
Brunei,2021-08-07,339
Bulgaria,2021-08-07,427873
Burkina Faso,2021-08-07,13610
Burma,2021-08-07,326489
Burundi,2021-08-07,8088
Cabo Verde,2021-08-07,34010
Cambodia,2021-08-07,81335
Cameroon,2021-08-07,82064
Canada,2021-08-07,236010
Canada,2021-08-07,151839
Canada,2021-08-07,0
Canada,2021-08-07,13
Canada,2021-08-07,57764
Canada,2021-08-07,2414
Canada,2021-08-07,1443
Canada,2021-08-07,130
Canada,2021-08-07,5900
Canada,2021-08-07,657
Canada,2021-08-07,556329
Canada,2021-08-07,212
Canada,2021-08-07,378915
Canada,2021-08-07,13
Canada,2021-08-07,50477
Canada,2021-08-07,624
Central African Republic,2021-08-07,7151
Chad,2021-08-07,4977
Chile,2021-08-07,1622509
China,2021-08-07,1008
China,2021-08-07,1099
China,2021-08-07,603
China,2021-08-07,751
China,2021-08-07,199
China,2021-08-07,2915
China,2021-08-07,277
China,2021-08-07,147
China,2021-08-07,190
China,2021-08-07,1317
China,2021-08-07,1612
China,2021-08-07,1384
China,2021-08-07,12011
China,2021-08-07,68232
China,2021-08-07,1144
China,2021-08-07,409
China,2021-08-07,1319
China,2021-08-07,937
China,2021-08-07,574
China,2021-08-07,438
China,2021-08-07,63
China,2021-08-07,77
China,2021-08-07,18
China,2021-08-07,663
China,2021-08-07,908
China,2021-08-07,2352
China,2021-08-07,254
China,2021-08-07,1164
China,2021-08-07,435
China,2021-08-07,1
China,2021-08-07,10552
China,2021-08-07,980
China,2021-08-07,895
China,2021-08-07,1399
Colombia,2021-08-07,4834634
Comoros,2021-08-07,4031
Congo (Brazzaville),2021-08-07,13216
Congo (Kinshasa),2021-08-07,51523
Costa Rica,2021-08-07,416677
Cote d'Ivoire,2021-08-07,51198
Croatia,2021-08-07,364832
Cuba,2021-08-07,448792
Cyprus,2021-08-07,106716
Czechia,2021-08-07,1674726
Denmark,2021-08-07,987
Denmark,2021-08-07,168
Denmark,2021-08-07,322965
Diamond Princess,2021-08-07,712
Djibouti,2021-08-07,11659
Dominica,2021-08-07,218
Dominican Republic,2021-08-07,344151
Ecuador,2021-08-07,491831
Egypt,2021-08-07,284641
El Salvador,2021-08-07,88371
Equatorial Guinea,2021-08-07,8940
Eritrea,2021-08-07,6576
Estonia,2021-08-07,134950
Eswatini,2021-08-07,30787
Ethiopia,2021-08-07,283667
Fiji,2021-08-07,36322
Finland,2021-08-07,112421
France,2021-08-07,30756
France,2021-08-07,22459
France,2021-08-07,21125
France,2021-08-07,24418
France,2021-08-07,19518
France,2021-08-07,134
France,2021-08-07,40245
France,2021-08-07,1389
France,2021-08-07,28
France,2021-08-07,2755
France,2021-08-07,454
France,2021-08-07,6187722
Gabon,2021-08-07,25462
Gambia,2021-08-07,8603
Georgia,2021-08-07,444569
Germany,2021-08-07,3784433
Ghana,2021-08-07,106750
Greece,2021-08-07,512342
Grenada,2021-08-07,164
Guatemala,2021-08-07,389510
Guinea,2021-08-07,26847
Guinea-Bissau,2021-08-07,4764
Guyana,2021-08-07,22932
Haiti,2021-08-07,20541
Holy See,2021-08-07,27
Honduras,2021-08-07,305936
Hungary,2021-08-07,809855
Iceland,2021-08-07,8738
India,2021-08-07,31934455
Indonesia,2021-08-07,3639616
Iran,2021-08-07,4119110
Iraq,2021-08-07,1704363
Ireland,2021-08-07,310628
Israel,2021-08-07,897326
Italy,2021-08-07,4390684
Jamaica,2021-08-07,54480
Japan,2021-08-07,1018688
Jordan,2021-08-07,776178
Kazakhstan,2021-08-07,697580
Kenya,2021-08-07,211028
Kiribati,2021-08-07,2
"Korea, North",2021-08-07,0
"Korea, South",2021-08-07,210956
Kosovo,2021-08-07,109662
Kuwait,2021-08-07,402794
Kyrgyzstan,2021-08-07,168415
Laos,2021-08-07,7778
Latvia,2021-08-07,139347
Lebanon,2021-08-07,570098
Lesotho,2021-08-07,13603
Liberia,2021-08-07,5461
Libya,2021-08-07,264827
Liechtenstein,2021-08-07,3203
Lithuania,2021-08-07,286125
Luxembourg,2021-08-07,74262
MS Zaandam,2021-08-07,9
Madagascar,2021-08-07,42685
Malawi,2021-08-07,55699
Malaysia,2021-08-07,1243852
Maldives,2021-08-07,78243
Mali,2021-08-07,14637
Malta,2021-08-07,34787
Marshall Islands,2021-08-07,4
Mauritania,2021-08-07,27957
Mauritius,2021-08-07,4592
Mexico,2021-08-07,2964244
Micronesia,2021-08-07,1
Moldova,2021-08-07,260555
Monaco,2021-08-07,2973
Mongolia,2021-08-07,173532
Montenegro,2021-08-07,103443
Morocco,2021-08-07,687292
Mozambique,2021-08-07,131799
Namibia,2021-08-07,120814
Nauru,2021-08-07,0
Nepal,2021-08-07,712740
Netherlands,2021-08-07,12371
Netherlands,2021-08-07,1720
Netherlands,2021-08-07,14055
Netherlands,2021-08-07,2950
Netherlands,2021-08-07,1885805
New Zealand,2021-08-07,1
New Zealand,2021-08-07,0
New Zealand,2021-08-07,2886
Nicaragua,2021-08-07,7890
Niger,2021-08-07,5682
Nigeria,2021-08-07,177615
North Macedonia,2021-08-07,157627
Norway,2021-08-07,140466
Oman,2021-08-07,298020
Pakistan,2021-08-07,1067580
Palau,2021-08-07,0
Panama,2021-08-07,441316
Papua New Guinea,2021-08-07,17774
Paraguay,2021-08-07,454865
Peru,2021-08-07,2124128
Philippines,2021-08-07,1649341
Poland,2021-08-07,2883976
Portugal,2021-08-07,984985
Qatar,2021-08-07,227472
Romania,2021-08-07,1084711
Russia,2021-08-07,6340370
Rwanda,2021-08-07,75643
Saint Kitts and Nevis,2021-08-07,611
Saint Lucia,2021-08-07,5779
Saint Vincent and the Grenadines,2021-08-07,2298
Samoa,2021-08-07,3
San Marino,2021-08-07,5183
Sao Tome and Principe,2021-08-07,2470
Saudi Arabia,2021-08-07,531935
Senegal,2021-08-07,66898
Serbia,2021-08-07,725245
Seychelles,2021-08-07,18617
Sierra Leone,2021-08-07,6313
Singapore,2021-08-07,65686
Slovakia,2021-08-07,776934
Slovenia,2021-08-07,260041
Solomon Islands,2021-08-07,20
Somalia,2021-08-07,15788
South Africa,2021-08-07,2523488
South Sudan,2021-08-07,11100
Spain,2021-08-07,4588132
Sri Lanka,2021-08-07,326043
Sudan,2021-08-07,37138
Summer Olympics 2020,2021-08-07,409
Suriname,2021-08-07,25917
Sweden,2021-08-07,1104538
Switzerland,2021-08-07,723968
Syria,2021-08-07,26081
Taiwan*,2021-08-07,15775
Tajikistan,2021-08-07,15983
Tanzania,2021-08-07,1017
Thailand,2021-08-07,736522
Timor-Leste,2021-08-07,11475
Togo,2021-08-07,16728
Tonga,2021-08-07,0
Trinidad and Tobago,2021-08-07,40104
Tunisia,2021-08-07,608114
Turkey,2021-08-07,5895841
Tuvalu,2021-08-07,0
US,2021-08-07,35886266
Uganda,2021-08-07,95474
Ukraine,2021-08-07,2343046
United Arab Emirates,2021-08-07,691554
United Kingdom,2021-08-07,113
United Kingdom,2021-08-07,2614
United Kingdom,2021-08-07,2500
United Kingdom,2021-08-07,646
United Kingdom,2021-08-07,0
United Kingdom,2021-08-07,66
United Kingdom,2021-08-07,5116
United Kingdom,2021-08-07,996
United Kingdom,2021-08-07,5427
United Kingdom,2021-08-07,8602
United Kingdom,2021-08-07,22
United Kingdom,2021-08-07,0
United Kingdom,2021-08-07,4
United Kingdom,2021-08-07,2514
United Kingdom,2021-08-07,6042252
Uruguay,2021-08-07,382360
Uzbekistan,2021-08-07,135738
Vanuatu,2021-08-07,4
Venezuela,2021-08-07,312115
Vietnam,2021-08-07,205656
West Bank and Gaza,2021-08-07,317703
Winter Olympics 2022,2021-08-07,0
Yemen,2021-08-07,7131
Zambia,2021-08-07,199662
Zimbabwe,2021-08-07,115890
Afghanistan,2021-08-08,150458
Albania,2021-08-08,133912
Algeria,2021-08-08,181376
Andorra,2021-08-08,14836
Angola,2021-08-08,43662
Antarctica,2021-08-08,0
Antigua and Barbuda,2021-08-08,1338
Argentina,2021-08-08,5018895
Armenia,2021-08-08,232157
Australia,2021-08-08,124
Australia,2021-08-08,11201
Australia,2021-08-08,199
Australia,2021-08-08,1923
Australia,2021-08-08,868
Australia,2021-08-08,235
Australia,2021-08-08,21021
Australia,2021-08-08,1059
Austria,2021-08-08,658219
Azerbaijan,2021-08-08,351825
Bahamas,2021-08-08,15537
Bahrain,2021-08-08,270060
Bangladesh,2021-08-08,1353695
Barbados,2021-08-08,4471
Belarus,2021-08-08,453932
Belgium,2021-08-08,1136726
Belize,2021-08-08,14438
Benin,2021-08-08,8608
Bhutan,2021-08-08,2544
Bolivia,2021-08-08,477696
Bosnia and Herzegovina,2021-08-08,206106
Botswana,2021-08-08,122574
Brazil,2021-08-08,20169989
Brunei,2021-08-08,347
Bulgaria,2021-08-08,428049
Burkina Faso,2021-08-08,13621
Burma,2021-08-08,329516
Burundi,2021-08-08,8088
Cabo Verde,2021-08-08,34052
Cambodia,2021-08-08,81891
Cameroon,2021-08-08,82064
Canada,2021-08-08,236010
Canada,2021-08-08,151839
Canada,2021-08-08,0
Canada,2021-08-08,13
Canada,2021-08-08,57764
Canada,2021-08-08,2434
Canada,2021-08-08,1443
Canada,2021-08-08,130
Canada,2021-08-08,5900
Canada,2021-08-08,657
Canada,2021-08-08,556683
Canada,2021-08-08,212
Canada,2021-08-08,379189
Canada,2021-08-08,13
Canada,2021-08-08,50558
Canada,2021-08-08,624
Central African Republic,2021-08-08,7151
Chad,2021-08-08,4978
Chile,2021-08-08,1623363
China,2021-08-08,1008
China,2021-08-08,1102
China,2021-08-08,603
China,2021-08-08,751
China,2021-08-08,199
China,2021-08-08,2923
China,2021-08-08,277
China,2021-08-08,147
China,2021-08-08,190
China,2021-08-08,1317
China,2021-08-08,1612
China,2021-08-08,1425
China,2021-08-08,12013
China,2021-08-08,68235
China,2021-08-08,1156
China,2021-08-08,410
China,2021-08-08,1357
China,2021-08-08,937
China,2021-08-08,574
China,2021-08-08,438
China,2021-08-08,63
China,2021-08-08,77
China,2021-08-08,18
China,2021-08-08,664
China,2021-08-08,908
China,2021-08-08,2360
China,2021-08-08,254
China,2021-08-08,1165
China,2021-08-08,435
China,2021-08-08,1
China,2021-08-08,10558
China,2021-08-08,980
China,2021-08-08,903
China,2021-08-08,1400
Colombia,2021-08-08,4838984
Comoros,2021-08-08,4031
Congo (Brazzaville),2021-08-08,13216
Congo (Kinshasa),2021-08-08,51889
Costa Rica,2021-08-08,416677
Cote d'Ivoire,2021-08-08,51380
Croatia,2021-08-08,365045
Cuba,2021-08-08,458219
Cyprus,2021-08-08,107315
Czechia,2021-08-08,1674906
Denmark,2021-08-08,987
Denmark,2021-08-08,175
Denmark,2021-08-08,323786
Diamond Princess,2021-08-08,712
Djibouti,2021-08-08,11662
Dominica,2021-08-08,367
Dominican Republic,2021-08-08,344495
Ecuador,2021-08-08,492184
Egypt,2021-08-08,284706
El Salvador,2021-08-08,88371
Equatorial Guinea,2021-08-08,8951
Eritrea,2021-08-08,6576
Estonia,2021-08-08,135076
Eswatini,2021-08-08,31060
Ethiopia,2021-08-08,284091
Fiji,2021-08-08,36979
Finland,2021-08-08,112906
France,2021-08-08,30756
France,2021-08-08,22459
France,2021-08-08,21125
France,2021-08-08,24418
France,2021-08-08,19518
France,2021-08-08,134
France,2021-08-08,40245
France,2021-08-08,1399
France,2021-08-08,28
France,2021-08-08,2755
France,2021-08-08,454
France,2021-08-08,6208172
Gabon,2021-08-08,25462
Gambia,2021-08-08,8603
Georgia,2021-08-08,447913
Germany,2021-08-08,3784433
Ghana,2021-08-08,108226
Greece,2021-08-08,514192
Grenada,2021-08-08,178
Guatemala,2021-08-08,390514
Guinea,2021-08-08,26847
Guinea-Bissau,2021-08-08,4788
Guyana,2021-08-08,22982
Haiti,2021-08-08,20556
Holy See,2021-08-08,27
Honduras,2021-08-08,305936
Hungary,2021-08-08,809855
Iceland,2021-08-08,8793
India,2021-08-08,31969954
Indonesia,2021-08-08,3666031
Iran,2021-08-08,4158729
Iraq,2021-08-08,1712709
Ireland,2021-08-08,312465
Israel,2021-08-08,900482
Italy,2021-08-08,4396417
Jamaica,2021-08-08,54859
Japan,2021-08-08,1033214
Jordan,2021-08-08,777164
Kazakhstan,2021-08-08,705327
Kenya,2021-08-08,211828
Kiribati,2021-08-08,2
"Korea, North",2021-08-08,0
"Korea, South",2021-08-08,212448
Kosovo,2021-08-08,109931
Kuwait,2021-08-08,403349
Kyrgyzstan,2021-08-08,169017
Laos,2021-08-08,8392
Latvia,2021-08-08,139421
Lebanon,2021-08-08,571650
Lesotho,2021-08-08,13603
Liberia,2021-08-08,5461
Libya,2021-08-08,267846
Liechtenstein,2021-08-08,3205
Lithuania,2021-08-08,286548
Luxembourg,2021-08-08,74262
MS Zaandam,2021-08-08,9
Madagascar,2021-08-08,42776
Malawi,2021-08-08,55920
Malaysia,2021-08-08,1262540
Maldives,2021-08-08,78356
Mali,2021-08-08,14642
Malta,2021-08-08,34846
Marshall Islands,2021-08-08,4
Mauritania,2021-08-08,28197
Mauritius,2021-08-08,5010
Mexico,2021-08-08,2971817
Micronesia,2021-08-08,1
Moldova,2021-08-08,260630
Monaco,2021-08-08,2974
Mongolia,2021-08-08,174603
Montenegro,2021-08-08,103722
Morocco,2021-08-08,696282
Mozambique,2021-08-08,132452
Namibia,2021-08-08,121043
Nauru,2021-08-08,0
Nepal,2021-08-08,714877
Netherlands,2021-08-08,12455
Netherlands,2021-08-08,1724
Netherlands,2021-08-08,14122
Netherlands,2021-08-08,2950
Netherlands,2021-08-08,1887831
New Zealand,2021-08-08,1
New Zealand,2021-08-08,0
New Zealand,2021-08-08,2890
Nicaragua,2021-08-08,7890
Niger,2021-08-08,5687
Nigeria,2021-08-08,178086
North Macedonia,2021-08-08,158025
Norway,2021-08-08,140836
Oman,2021-08-08,298706
Pakistan,2021-08-08,1071620
Palau,2021-08-08,0
Panama,2021-08-08,442295
Papua New Guinea,2021-08-08,17774
Paraguay,2021-08-08,455120
Peru,2021-08-08,2125345
Philippines,2021-08-08,1658916
Poland,2021-08-08,2884098
Portugal,2021-08-08,986967
Qatar,2021-08-08,227689
Romania,2021-08-08,1084919
Russia,2021-08-08,6362641
Rwanda,2021-08-08,76091
Saint Kitts and Nevis,2021-08-08,614
Saint Lucia,2021-08-08,5837
Saint Vincent and the Grenadines,2021-08-08,2299
Samoa,2021-08-08,3
San Marino,2021-08-08,5183
Sao Tome and Principe,2021-08-08,2470
Saudi Arabia,2021-08-08,531935
Senegal,2021-08-08,67579
Serbia,2021-08-08,725702
Seychelles,2021-08-08,18617
Sierra Leone,2021-08-08,6315
Singapore,2021-08-08,65764
Slovakia,2021-08-08,776988
Slovenia,2021-08-08,260109
Solomon Islands,2021-08-08,20
Somalia,2021-08-08,15865
South Africa,2021-08-08,2533466
South Sudan,2021-08-08,11100
Spain,2021-08-08,4588132
Sri Lanka,2021-08-08,329994
Sudan,2021-08-08,37138
Summer Olympics 2020,2021-08-08,409
Suriname,2021-08-08,26002
Sweden,2021-08-08,1104538
Switzerland,2021-08-08,723968
Syria,2021-08-08,26097
Taiwan*,2021-08-08,15782
Tajikistan,2021-08-08,16051
Tanzania,2021-08-08,1017
Thailand,2021-08-08,756505
Timor-Leste,2021-08-08,11529
Togo,2021-08-08,16874
Tonga,2021-08-08,0
Trinidad and Tobago,2021-08-08,40233
Tunisia,2021-08-08,610660
Turkey,2021-08-08,5918540
Tuvalu,2021-08-08,0
US,2021-08-08,35922000
Uganda,2021-08-08,95723
Ukraine,2021-08-08,2344260
United Arab Emirates,2021-08-08,692964
United Kingdom,2021-08-08,113
United Kingdom,2021-08-08,2614
United Kingdom,2021-08-08,2532
United Kingdom,2021-08-08,646
United Kingdom,2021-08-08,0
United Kingdom,2021-08-08,66
United Kingdom,2021-08-08,5127
United Kingdom,2021-08-08,1000
United Kingdom,2021-08-08,5502
United Kingdom,2021-08-08,8629
United Kingdom,2021-08-08,22
United Kingdom,2021-08-08,0
United Kingdom,2021-08-08,4
United Kingdom,2021-08-08,2523
United Kingdom,2021-08-08,6069362
Uruguay,2021-08-08,382506
Uzbekistan,2021-08-08,136635
Vanuatu,2021-08-08,4
Venezuela,2021-08-08,312115
Vietnam,2021-08-08,215560
West Bank and Gaza,2021-08-08,317999
Winter Olympics 2022,2021-08-08,0
Yemen,2021-08-08,7165
Zambia,2021-08-08,200049
Zimbabwe,2021-08-08,116327
Afghanistan,2021-08-09,150778
Albania,2021-08-09,133981
Algeria,2021-08-09,182368
Andorra,2021-08-09,14836
Angola,2021-08-09,43747
Antarctica,2021-08-09,0
Antigua and Barbuda,2021-08-09,1348
Argentina,2021-08-09,5029075
Armenia,2021-08-09,232297
Australia,2021-08-09,124
Australia,2021-08-09,11558
Australia,2021-08-09,199
Australia,2021-08-09,1926
Australia,2021-08-09,868
Australia,2021-08-09,235
Australia,2021-08-09,21041
Australia,2021-08-09,1059
Austria,2021-08-09,658782
Azerbaijan,2021-08-09,352926
Bahamas,2021-08-09,15794
Bahrain,2021-08-09,270161
Bangladesh,2021-08-09,1365158
Barbados,2021-08-09,4480
Belarus,2021-08-09,454674
Belgium,2021-08-09,1141379
Belize,2021-08-09,14499
Benin,2021-08-09,8608
Bhutan,2021-08-09,2546
Bolivia,2021-08-09,478671
